NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s)
48,22,2,8,82.57575757575758,0.0053447178500935,11,48532.0,23980,528,0.47651220093792224,6.8125,4.765122009379223,5.0323999999999995e-06,200,566,3.7733333333333333e-06
48,24,2,8,81.56565656565657,0.0054377586484111,10,46680.0,23080,480,0.4761511800627166,7.2125,4.761511800627166,4.8472e-06,200,519,3.46e-06
56,22,2,8,81.56565656565657,0.0059847682343586,8,37344.0,18464,448,0.4717906786590352,6.182142857142857,4.717906786590352,3.913599999999999e-06,200,483,3.22e-06
56,24,2,8,81.56565656565657,0.0058500157366629,8,39392.0,19488,448,0.4731934731934732,6.525,4.731934731934732,4.118399999999999e-06,200,485,3.2333333333333334e-06
64,22,2,8,83.33333333333334,0.0051198302655796,11,54164.0,26796,704,0.4788762599185074,5.709375,4.788762599185074,5.595599999999999e-06,200,742,4.946666666666667e-06
64,24,2,8,81.56565656565657,0.0052137983762588,10,51800.0,25640,640,0.47842961636065084,6.009375,4.784296163606508,5.3591999999999994e-06,200,679,4.526666666666667e-06
16,22,4,8,82.57575757575758,0.0052716541034117,18,69912.0,34632,396,0.4829856074974897,13.118181818181817,4.829856074974897,7.1704e-06,240,435,2.9e-06
16,24,4,8,81.56565656565657,0.0059418620912674,13,53820.0,26676,312,0.47968064446522335,12.825,4.796806444652233,5.5612e-06,240,346,2.3066666666666665e-06
20,22,4,8,81.56565656565657,0.0052657074529938,15,62100.0,30780,330,0.48175045389094096,13.99090909090909,4.817504538909409,6.389200000000001e-06,240,370,2.4666666666666666e-06
20,24,4,8,82.07070707070707,0.0054629850933629,13,57148.0,28340,312,0.48082796063793687,13.625,4.808279606379369,5.894e-06,240,350,2.333333333333333e-06
24,22,4,8,83.08080808080808,0.0058176851180261,10,43960.0,21800,240,0.4764819024304948,13.625,4.764819024304948,4.5752e-06,240,277,1.8466666666666666e-06
24,24,4,8,81.56565656565657,0.0059378561196707,9,41868.0,20772,216,0.47576729271644524,14.425,4.757672927164452,4.366e-06,240,254,1.6933333333333334e-06
28,22,4,8,82.57575757575758,0.0057899160826324,9,41868.0,20772,252,0.47576729271644524,12.364285714285714,4.757672927164452,4.366e-06,240,288,1.92e-06
28,24,4,8,81.56565656565657,0.0056540943205297,9,44172.0,21924,252,0.47698198590201024,13.05,4.769819859020102,4.596400000000001e-06,240,290,1.933333333333333e-06
32,22,4,8,83.33333333333334,0.0051198302655796,11,53988.0,26796,352,0.48038723556830404,11.41875,4.8038723556830405,5.578e-06,240,390,2.6e-06
32,24,4,8,81.56565656565657,0.0052137983762588,10,51640.0,25640,320,0.47986225482856715,12.01875,4.798622548285671,5.343200000000001e-06,240,359,2.3933333333333334e-06
